"travis_id","ght_id","watchers","slug","lang","created_at","last_build_finished_at","order","project_found","log_found","travis_present","first_t_commit","last_t_commit","active","last_build_duration","yml_contribs","yml_commits","job_count","repo_id","build_id","last_build","commits","contribs","last_commit","build_count","first_build","yml_deleted","travis_abandoned","builds_period","travis_period","pushes","PRs","project_age","abandoned","commit_time_after_last_build","abandoned_and_alive","status"
"3156913","11613167","1","josh64x2/vienna-rss","Objective-C","2014-08-31","2017-06-14","184960","1","1","1","2014-11-16","2017-04-09","1","184","4","20","1","3156913","242659464","2017-06-14","4944","56","2017-05-02","400","2014-10-10","0","0","978","875","384","16","1290","0","-43","FALSE","no travis"
"3160456","12781080","16","voorhoede/front-end-guide","JavaScript","2014-10-10","2015-04-01","59580","1","1","0","2014-11-08","2015-04-01","0","56","2","6","2","3160456","56733208","2015-04-01","303","12","2015-10-13","117","2014-11-08","1","1","144","144","100","17","1250","1","195","TRUE","no travis"
"3163580","12628459","1219","thoughtbot/scenic","Ruby","2014-04-29","2017-04-13","2985","1","1","1","2014-05-02","2016-11-15","1","396","3","12","14","3163580","221808130","2017-04-13","153","21","2017-03-10","304","2015-01-12","0","0","822","928","79","225","1414","0","-34","FALSE","no travis"
"3165701","12357950","702","taizilongxu/douban.fm","Python","2014-09-28","2015-03-15","4969","1","1","0","2014-10-12","2014-10-12","0","5","1","4","1","3165701","54435414","2015-03-15","480","16","2016-12-08","23","2014-10-12","1","1","154","0","17","6","1262","1","634","TRUE","no travis"
"3166815","12649905","3","RedXBeard/gitwatcher-ui","Python","2014-10-12","2014-10-27","123648","1","1","0","2014-10-24","2014-10-24","0","3","1","5","1","3166815","39137203","2014-10-27","215","6","2015-01-19","15","2014-10-24","1","1","3","0","15","0","1248","1","84","TRUE","no travis"
"3167659","12572758","30","sindresorhus/map-obj","JavaScript","2014-10-12","2016-09-17","43523","1","1","1","2014-10-12","2016-09-17","1","172","1","3","2","3167659","160617770","2016-09-17","16","3","2016-09-17","21","2014-10-12","0","0","706","706","17","4","1248","0","0","FALSE","no travis"
"3168011","12580785","726","sindresorhus/meow","JavaScript","2014-10-12","2017-02-17","4832","1","1","1","2014-10-12","2016-07-11","1","158","1","4","2","3168011","202547171","2017-02-17","67","13","2016-11-03","128","2014-10-12","0","0","859","638","80","48","1248","0","-106","FALSE","no travis"
"3171141","12588689","1","davidafsilva/jVault","Java","2014-10-12","2014-11-22","176129","1","1","0","2014-11-15","2014-11-22","0","4","1","2","1","3171141","41795924","2014-11-22","30","1","2015-03-25","3","2014-11-15","1","1","7","7","3","0","1248","1","123","TRUE","no travis"
"3177547","12637394","6","inveniosoftware/invenio-query-parser","Python","2014-10-14","2016-10-26","93190","1","1","1","2014-10-13","2016-08-24","1","344","4","16","6","3177547","170741879","2016-10-26","59","9","2016-10-02","172","2014-10-14","0","0","743","681","53","119","1246","0","-24","FALSE","no travis"
"3181527","12643683","1","larsyencken/proj","Python","2014-10-15","2015-03-29","176282","1","1","1","2014-10-14","2014-10-14","1","28","1","1","5","3181527","56266157","2015-03-29","13","1","2015-03-29","8","2014-10-15","0","0","165","0","8","0","1245","0","0","FALSE","no travis"
"3189677","15646928","11","OxideMod/OxidePatcher","C#","2014-10-15","2017-01-01","71535","1","1","0","2014-10-15","2017-02-22","0","124","2","21","1","3189677","188117929","2017-01-01","230","10","2017-05-12","220","2014-10-23","1","1","801","861","139","81","1245","1","131","TRUE","no travis"
"3200099","12675807","1","wimdu/dsc","Ruby","2014-10-17","2014-10-23","176349","1","1","1","2014-10-17","2014-10-17","0","559","1","3","5","3200099","38821570","2014-10-23","18","4","2015-04-17","14","2014-10-17","0","1","6","0","10","4","1243","1","176","TRUE","no github"
"3217917","12744253","70","tim-evans/ember-page-title","JavaScript","2014-10-20","2017-03-22","27360","1","1","1","2014-10-20","2016-12-20","1","463","5","16","4","3217917","213684776","2017-03-22","228","14","2017-03-21","215","2015-02-20","0","0","761","792","189","26","1240","0","-1","FALSE","no travis"
"3218117","12747675","6","City-of-Helsinki/kuulemma","Python","2014-10-20","2014-11-01","93220","1","1","0","2014-10-19","2014-11-01","0","2","1","2","1","3218117","39674077","2014-11-01","530","11","2016-02-09","104","2014-10-20","1","1","12","13","70","34","1240","1","465","TRUE","no travis"
"3219665","8793117","43","suavecode/SUAVE","Python","2014-03-21","2017-04-13","35928","1","1","1","2014-10-20","2017-01-08","1","186","2","14","1","3219665","221925851","2017-04-13","2408","23","2017-03-06","466","2014-10-20","0","0","906","811","318","148","1453","0","-38","FALSE","no travis"
"3226914","12851107","4","BarcelonaJS/node","CSS","2014-10-21","2015-12-01","110400","1","1","0","2015-03-10","2015-12-01","0","7","1","2","1","3226914","94184803","2015-12-01","68","4","2016-01-07","7","2015-01-17","1","1","318","266","7","0","1239","1","37","TRUE","no travis"
"3227771","12782096","3","edmontongo/edmontongo.org","HTML","2014-10-21","2014-12-25","123747","1","1","0","2014-12-23","2014-12-25","0","23","1","8","1","3227771","45101216","2014-12-25","305","4","2017-03-27","17","2014-12-23","1","1","2","2","6","11","1239","1","823","TRUE","no travis"
"3243801","9417573","3","showwin/FC2-Play","Ruby","2014-10-24","2015-08-04","121385","1","1","1","2014-10-24","2015-06-02","0","316","1","18","1","3243801","74152294","2015-08-04","177","2","2017-03-31","87","2014-10-24","0","1","284","221","72","15","1236","1","605","TRUE","no github"
"3250180","12869914","26","matthew-andrews/haikro","JavaScript","2014-10-25","2015-08-27","46820","1","1","0","2014-11-22","2015-08-27","0","6","1","9","1","3250180","77596696","2015-08-27","334","9","2016-06-22","295","2014-11-22","1","1","278","278","216","79","1235","1","300","TRUE","no travis"
"3251224","54812","2","tomhughes/openstreetmap-website","Ruby","2011-05-02","2017-03-02","145250","1","1","1","2015-02-22","2016-10-26","0","340","2","10","1","3251224","206950824","2017-03-02","7820","143","2017-04-17","230","2015-02-22","0","1","739","612","230","0","2507","1","46","TRUE","no travis"
"3258413","12915841","31","pingpong-labs/generators","PHP","2014-10-27","2014-11-28","42783","1","1","0","2014-10-27","2015-02-25","0","151","2","2","4","3258413","42368964","2014-11-28","163","4","2016-02-26","18","2014-10-27","1","1","32","121","17","1","1233","1","455","TRUE","no travis"
"3265595","12940433","13","crate/crate-dbal","PHP","2014-10-17","2017-04-07","65865","1","1","1","2014-10-17","2016-01-12","1","1085","2","4","5","3265595","219684411","2017-04-07","75","8","2017-04-07","143","2014-10-28","0","0","892","452","104","39","1243","0","0","FALSE","no travis"
"3267442","11688272","202","opensource-socialnetwork/opensource-socialnetwork","PHP","2014-08-30","2015-07-27","13582","1","1","1","2014-11-17","2015-07-27","0","4","2","4","1","3267442","60961950","2015-07-27","5656","16","2017-04-05","550","2014-10-28","0","1","272","252","389","161","1291","1","618","TRUE","no features"
"3269470","19641328","1","metno/metapi","JavaScript","2014-10-28","2015-07-15","176869","1","1","0","2014-11-03","2015-05-13","0","4","4","7","1","3269470","71069287","2015-07-15","172","10","2017-03-31","104","2014-11-03","1","1","254","191","104","0","1232","1","625","TRUE","no travis"
"3271060","8336063","282","OfficeDev/Office-365-SDK-for-Android","Java","2014-09-11","2015-06-30","10551","1","1","0","2014-12-11","2015-06-30","0","56","4","6","1","3271060","68986970","2015-06-30","692","15","2015-11-20","183","2014-12-10","1","1","202","201","171","12","1279","1","143","TRUE","no travis"
"3271703","12974058","1","CruGlobal/growthspaces","Ruby","2014-10-28","2015-12-29","185422","1","1","1","2014-10-29","2015-01-23","1","54","1","8","1","3271703","99336158","2015-12-29","135","1","2015-12-30","152","2014-10-28","0","0","427","86","140","12","1232","0","1","FALSE","no github"
"3273561","13085526","37","helmetjs/hsts","JavaScript","2014-10-28","2016-12-09","38955","1","1","1","2014-11-02","2016-10-28","1","129","1","5","4","3273561","182676300","2016-12-09","45","6","2016-12-09","46","2014-11-02","0","0","768","726","32","14","1232","0","0","FALSE","no travis"
"3275595","13111257","2","TransformCore/BIS-BDT-Citizen","Java","2014-05-23","2015-04-01","143620","1","1","1","2015-03-14","2015-03-14","0","37","1","1","1","3275595","56713947","2015-04-01","699","8","2015-06-23","24","2015-02-23","0","1","37","0","24","0","1390","1","83","TRUE","no github"
"3280873","13014323","1","mssola/hoare","C++","2014-10-30","2014-11-14","176904","1","1","0","2014-10-30","2014-10-30","0","3","1","6","1","3280873","40987696","2014-11-14","80","1","2015-03-17","13","2014-10-30","1","1","15","0","13","0","1230","1","123","TRUE","no travis"
"3286091","13033468","2","jffry/connect-lb-include","JavaScript","2014-10-30","2015-04-03","143502","1","1","1","2014-10-30","2014-10-30","1","12","1","1","1","3286091","57061390","2015-04-03","11","1","2015-04-03","7","2014-10-30","0","0","155","0","7","0","1230","0","0","FALSE","no github"
"3306542","12601622","8","MarkGriffiths/Shoal","Shell","2014-10-13","2017-03-09","82209","1","1","1","2014-11-21","2016-11-14","1","130","1","17","1","3306542","209247432","2017-03-09","296","2","2016-11-14","258","2014-11-21","0","0","839","724","250","8","1247","0","-115","FALSE","no github"
"3308540","13087990","8","mefellows/packer-dsc","Go","2014-11-02","2016-04-16","82310","1","1","0","2014-11-29","2016-04-17","0","17","1","2","1","3308540","123632609","2016-04-16","28","1","2016-09-27","4","2014-11-29","1","1","504","505","4","0","1227","1","164","TRUE","no travis"
"3314503","13117809","1","jonesdy/StockSim","C#","2014-11-04","2015-11-24","177103","1","1","0","2015-01-01","2015-11-24","0","4","1","3","1","3314503","93055268","2015-11-24","108","1","2016-01-03","52","2015-01-01","1","1","327","327","52","0","1225","1","40","TRUE","no travis"
"3327274","13402660","217","mesosphere/universe","HTML","2014-11-06","2015-04-22","12913","1","1","0","2014-11-19","2015-04-21","0","6","2","3","1","3327274","59467593","2015-04-22","1610","134","2017-04-09","245","2015-03-18","1","1","35","153","158","87","1223","1","718","TRUE","no travis"
"3333349","13531619","16","SimpleBus/DoctrineORMBridge","PHP","2014-11-07","2017-03-15","59624","1","1","1","2015-01-20","2015-03-19","1","449","1","4","4","3333349","211329331","2017-03-15","37","2","2016-11-01","19","2015-01-20","0","0","785","58","16","3","1222","0","-134","FALSE","no travis"
"3339805","13361015","2","usmu/usmu","Ruby","2014-11-07","2016-01-04","143691","1","1","0","2014-11-08","2016-04-25","0","2022","2","38","8","3339805","100098044","2016-01-04","252","1","2016-05-07","157","2014-11-08","1","1","422","534","155","2","1222","1","124","TRUE","no travis"
"3341816","13139971","1","datenstrudel/bulbs-shared","Java","2014-11-05","2015-05-19","177147","1","1","0","2014-11-08","2015-04-16","1","7","1","19","1","3341816","63244834","2015-05-19","61","4","2015-05-19","125","2014-11-08","1","1","192","159","125","0","1224","0","0","FALSE","no travis"
"3344227","13773161","1","lonelyplanet/lita-vader","Ruby","2014-11-08","2015-02-05","178229","1","1","1","2014-11-08","2014-11-08","1","41","1","1","1","3344227","49646680","2015-02-05","27","2","2015-02-05","26","2014-11-08","0","0","89","0","22","4","1221","0","0","FALSE","no github"
"3359723","13633258","1","openCage/eightyfs","Java","2014-11-11","2016-06-14","177759","1","1","1","2014-11-12","2014-11-12","1","153","1","1","1","3359723","121950809","2016-06-14","26","2","2016-04-09","15","2014-11-18","0","0","574","0","15","0","1218","0","-66","FALSE","no github"
"3363104","13410116","12","leosartaj/PyChat","Python","2014-06-06","2014-12-08","68468","1","1","0","2014-12-03","2014-12-09","0","68","1","7","1","3363104","43387356","2014-12-08","142","2","2017-03-17","15","2014-12-03","1","1","5","6","15","0","1376","1","830","TRUE","no travis"
"3363747","13411054","1","usmu/usmu-s3","Ruby","2014-11-12","2016-01-04","177294","1","1","0","2014-11-12","2016-04-28","0","969","2","6","8","3363747","100095764","2016-01-04","45","1","2016-04-30","24","2014-11-28","1","1","402","533","24","0","1217","1","117","TRUE","no travis"
"3370159","13506815","6","smartdevicelink/sdl_shaid","JavaScript","2014-11-12","2016-09-14","93382","1","1","0","2015-02-06","2016-09-14","0","17","3","16","1","3370159","159989368","2016-09-14","827","6","2017-03-29","521","2015-02-06","1","1","586","586","496","25","1217","1","196","TRUE","no github"
"3370778","2791418","9","pauldambra/ModulusChecker","C#","2012-10-24","2016-09-06","76417","1","1","0","2016-02-11","2016-09-06","0","134","2","6","1","3370778","157973350","2016-09-06","100","6","2017-01-06","22","2014-11-13","1","1","663","208","20","2","1966","1","122","TRUE","no travis"
"3373383","8014879","13","Raphy/epitech-api","PHP","2014-11-12","2015-10-24","65384","1","1","1","2014-02-10","2015-10-21","0","282","4","6","5","3373383","87174322","2015-10-24","98","6","2015-11-26","48","2014-11-20","0","1","338","618","44","4","1217","1","33","TRUE","no github"
"3374737","13505287","495","anandthakker/doiuse","JavaScript","2014-11-12","2017-03-19","6716","1","1","1","2014-12-08","2015-10-07","1","958","1","2","2","3374737","212672014","2017-03-19","198","14","2017-03-13","145","2014-12-08","0","0","832","303","104","41","1217","0","-6","FALSE","no travis"
"3381378","12425858","2","libyal/libsmraw","C","2014-09-30","2017-02-26","142885","1","1","1","2014-11-15","2016-12-24","1","2664","1","10","4","3381378","205500268","2017-02-26","187","1","2017-02-26","57","2014-11-15","0","0","834","770","57","0","1260","0","0","FALSE","no travis"
"3381394","12790928","1","libyal/libfsclfs","C","2014-10-11","2017-03-06","176562","1","1","1","2014-11-19","2016-12-28","1","1576","1","9","4","3381394","208337119","2017-03-06","37","1","2017-03-06","33","2014-11-19","0","0","838","770","33","0","1249","0","0","FALSE","no travis"
"3383009","13486069","4","birgitta410/gocd-api","JavaScript","2014-11-13","2014-12-05","110657","1","1","0","2014-11-14","2014-12-09","0","21","1","2","1","3383009","43086303","2014-12-05","139","5","2017-01-26","21","2014-11-14","1","1","21","25","21","0","1216","1","783","TRUE","no travis"
"3393561","13614804","16","mikey-austin/greyd","C","2014-11-08","2016-10-11","59638","1","1","1","2015-01-25","2015-03-26","1","114","2","18","2","3393561","166669230","2016-10-11","702","2","2016-10-11","176","2014-11-18","0","0","693","60","171","5","1221","0","0","FALSE","no travis"
"3404425","13398198","53","splinesoft/Bequest","Objective-C","2014-11-18","2015-03-01","32134","1","1","0","2014-11-19","2015-03-07","0","397","1","15","1","3404425","52594371","2015-03-01","211","2","2015-07-18","138","2014-11-19","1","1","102","108","136","2","1211","1","139","TRUE","no travis"
"3404909","9909135","1","marcobiedermann/contao-theme-boilerplate","CSS","2014-11-17","2015-03-27","171031","1","1","0","2014-12-28","2015-04-03","0","6","1","2","1","3404909","56065676","2015-03-27","202","3","2016-06-24","13","2014-12-28","1","1","89","96","12","1","1212","1","455","TRUE","no travis"
"3405509","13394206","2","Noxxos/2IV60","Java","2014-11-18","2014-12-02","143713","1","1","0","2014-11-18","2014-12-09","0","4","1","2","1","3405509","42676350","2014-12-02","105","2","2015-01-12","33","2014-11-18","1","1","14","21","33","0","1211","1","41","TRUE","no github"
"3409281","13802488","1","mattes/go-figo","Go","2014-11-18","2014-12-04","178277","1","1","1","2014-11-18","2014-11-18","1","69","1","1","3","3409281","42933119","2014-12-04","12","2","2014-12-03","11","2014-11-19","0","0","15","0","11","0","1211","0","-1","FALSE","no github"
"3412320","29102781","3","uchida/alfred-switch-bluetooth","Shell","2014-11-19","2015-08-14","124422","1","1","0","2014-11-19","2015-11-22","0","13","1","2","1","3412320","75539592","2015-08-14","25","1","2016-05-13","16","2014-11-19","1","1","268","368","16","0","1210","1","273","TRUE","no travis"
"3412321","29103781","3","uchida/alfred-switch-vpn","Shell","2014-11-19","2015-08-14","124423","1","1","0","2014-11-19","2015-11-22","0","11","1","2","1","3412321","75539594","2015-08-14","23","1","2016-05-12","8","2014-11-19","1","1","268","368","8","0","1210","1","272","TRUE","no travis"
