travis_id,ght_id,watchers,slug,lang,created_at,last_build_finished_at,order,project_found,log_found,travis_present,first_t_commit,last_t_commit,active,last_build_duration,yml_contribs,yml_commits,job_count,repo_id,build_id,last_build,commits,contribs,last_commit,build_count,first_build,yml_deleted,travis_abandoned,builds_period,travis_period,pushes,PRs,project_age,abandoned,commit_time_after_last_build,abandoned_and_alive
355853,1981807,67,jyggen/curl,PHP,18.11.12,13.01.17,27997,1,1,1,23.11.12,03.10.15,1,969,1,30,10,355853,191607729,13.01.17,262,4,13.01.17,168,18.12.12,0,0,1487,1044,162,6,1941,0,0,FALSE
358450,20840190,42,TooTallNate/node-icy,JavaScript,09.09.10,29.12.16,36249,1,1,1,10.02.13,30.12.15,1,245,1,5,8,358450,187342113,29.12.16,200,6,28.12.16,46,11.02.13,0,0,1417,1053,31,15,2742,0,-1,FALSE
363858,1931370,22,mmb/meme_captain_web,Ruby,01.12.12,17.03.17,50430,1,1,1,06.12.12,02.02.17,1,2770,1,76,10,363858,212003578,17.03.17,1676,1,11.03.17,930,07.12.12,0,0,1561,1519,930,0,1928,0,-6,FALSE
366290,1894731,32,neeckeloo/NewRelic,PHP,03.12.12,15.12.16,41682,1,1,1,09.12.12,15.12.16,1,620,3,14,6,366290,184280813,15.12.16,190,10,15.12.16,138,09.12.12,0,0,1467,1467,114,24,1926,0,0,FALSE
366553,8244394,523,phpsysinfo/phpsysinfo,PHP,27.08.12,08.04.17,6412,1,1,1,15.12.12,24.02.16,1,253,4,8,5,366553,220060104,08.04.17,1776,37,25.03.17,1522,09.12.12,0,0,1581,1166,1462,60,2024,0,-14,FALSE
369330,1955971,7,example42/puppet-rclocal,Puppet,06.08.12,12.08.16,84873,1,1,1,07.03.13,10.08.15,1,383,2,2,12,369330,151927404,12.08.16,30,7,12.08.16,36,07.03.13,0,0,1254,886,28,8,2045,0,0,FALSE
369340,1961113,1,example42/puppet-vim,Puppet,16.10.12,28.06.15,161634,1,1,1,07.03.13,21.04.14,0,203,2,2,11,369340,68682480,28.06.15,35,4,12.05.16,24,07.03.13,0,1,843,410,19,5,1974,1,319,TRUE
370177,426129,92,bogdal/django-gcm,Python,10.07.12,13.09.16,23100,1,1,1,22.01.13,11.01.16,1,625,1,10,11,370177,159520039,13.09.16,128,14,13.09.16,146,22.01.13,0,0,1330,1084,123,23,2072,0,0,FALSE
377926,141431,152,chewing/libchewing,C,27.02.11,11.03.17,16637,1,1,1,27.12.12,10.06.16,1,629,6,43,7,377926,210064075,11.03.17,1819,51,17.02.17,762,27.12.12,0,0,1535,1261,551,211,2571,0,-22,FALSE
384300,2461702,1,swestcott/MonologExtension,PHP,17.12.12,05.07.15,160147,1,1,1,24.12.12,05.07.15,1,446,1,12,6,384300,69662928,05.07.15,59,3,06.07.15,50,24.12.12,0,0,923,923,49,1,1912,0,1,FALSE
384366,5213995,283,19wu/19wu,Ruby,07.12.12,01.05.15,10518,1,1,1,24.12.12,06.09.13,0,1204,5,34,2,384366,10920281,01.05.15,1373,41,30.12.16,1022,24.12.12,0,1,858,256,550,472,1922,1,609,TRUE
384391,401264,14,lmorchard/badg.us,Python,15.04.12,22.01.13,62445,1,1,1,23.12.12,26.03.13,0,428,1,8,1,384391,4318244,22.01.13,474,24,31.07.13,9,24.12.12,0,1,29,93,9,0,2158,1,190,TRUE
387039,2002839,76,myint/autoflake,Python,27.12.12,17.03.17,25976,1,1,1,26.12.12,24.11.15,1,399,1,30,12,387039,212169267,17.03.17,478,2,24.07.16,297,27.12.12,0,0,1541,1063,291,2,1902,0,-236,FALSE
387798,16504457,1,chronossc/br_documents,Python,26.12.12,28.12.12,188771,1,1,1,27.12.12,27.12.12,1,57,1,2,4,387798,3863731,28.12.12,10,1,28.12.12,7,27.12.12,0,0,1,0,7,0,1903,0,0,FALSE
388799,2959632,252,adomokos/light-service,Ruby,30.10.12,07.03.17,11506,1,1,1,19.12.12,16.09.16,1,563,4,14,10,388799,208446716,07.03.17,437,17,06.03.17,467,28.12.12,0,0,1530,1367,348,119,1960,0,-1,FALSE
393747,1682425,87,nbobtc/bitcoind-php,PHP,10.11.12,29.12.16,23954,1,1,1,02.01.13,27.05.15,1,329,3,9,4,393747,187369374,29.12.16,189,12,28.12.16,144,03.01.13,0,0,1456,875,119,25,1949,0,-1,FALSE
395693,44170,287,bartdag/py4j,Java,02.11.10,30.12.15,10398,1,1,0,04.01.13,01.01.16,0,569,2,19,6,395693,99359347,30.12.15,1161,18,15.01.17,181,04.01.13,1,1,1090,1092,131,50,2688,1,382,TRUE
396652,715773,20,ui/django-cached_authentication_middleware,Python,06.09.12,03.06.15,52771,1,1,1,17.04.13,25.04.15,1,368,3,3,21,396652,65221361,03.06.15,28,5,03.06.15,22,17.04.13,0,0,777,738,10,12,2014,0,0,FALSE
397352,2391084,601,biggora/caminte,JavaScript,04.01.13,15.03.17,5700,1,1,1,05.01.13,27.09.16,1,260,2,35,3,397352,209518058,15.03.17,398,28,11.02.17,365,05.01.13,0,0,1530,1361,317,48,1894,0,-32,FALSE
402589,136418,5,jburel/openmicroscopy,Java,02.09.11,21.11.16,101380,1,1,1,16.02.13,25.08.16,0,2256,9,59,2,402589,177651698,21.11.16,54690,89,28.02.17,2208,09.01.13,0,1,1412,1286,2196,12,2384,1,99,TRUE
408556,15885579,26,nok/soundcloud-java-library,Java,02.01.13,27.02.17,46400,1,1,1,03.02.15,03.02.15,1,191,2,4,4,408556,205869747,27.02.17,26,3,15.02.15,36,13.01.13,0,0,1506,0,32,4,1896,0,-743,FALSE
413681,2297873,2,stvp/redis-kit,Ruby,16.01.13,29.11.13,134064,1,1,1,16.01.13,22.04.14,1,971,2,21,10,413681,14717807,29.11.13,97,2,22.11.16,51,17.01.13,0,0,316,461,51,0,1882,0,1089,FALSE
415307,1924416,2,ros-infrastructure/rosdistro,Python,26.11.12,22.02.17,133730,1,1,1,17.04.13,27.07.16,1,194,5,7,3,415307,204310640,22.02.17,332,13,22.02.17,404,17.04.13,0,0,1407,1197,196,208,1933,0,0,FALSE
418173,1172417,61,jmock-developers/jmock-library,Java,04.10.10,21.12.16,29566,1,1,1,06.01.15,23.12.15,1,182,1,5,3,418173,185822868,21.12.16,2529,22,20.12.16,36,31.01.15,0,0,690,351,19,17,2717,0,-1,FALSE
425529,8583068,2,GSA/mygov-discovery,Ruby,15.11.12,07.04.14,139134,1,1,1,27.06.13,27.06.13,1,813,1,1,3,425529,12679882,07.04.14,155,7,17.10.13,35,27.06.13,0,0,284,0,34,1,1944,0,-172,FALSE
426114,2412336,4,startupsupper/startupsupper.github.com,CSS,22.01.13,05.09.14,105941,1,1,1,28.01.13,25.07.14,1,55,2,3,1,426114,34527403,05.09.14,92,5,05.09.14,52,27.01.13,0,0,586,543,49,3,1876,0,0,FALSE
428908,1137220,22,radig/auditable,PHP,21.07.11,10.09.13,50394,1,1,1,01.02.13,10.09.13,1,52,1,3,3,428908,11215043,10.09.13,66,3,10.09.13,7,01.02.13,0,0,221,221,7,0,2427,0,0,FALSE
429359,58930,140,ichikaway/cakephp-mongodb,PHP,17.09.10,19.01.17,17564,1,1,1,28.01.13,23.06.14,1,618,2,17,1,429359,5125964,19.01.17,393,30,26.12.16,9,28.01.13,0,0,1452,511,5,4,2734,0,-24,FALSE
432126,1662021,49,buchuki/gitifyhg,Shell,30.11.12,15.06.15,33373,1,1,1,26.01.13,15.01.17,0,956,3,24,6,432126,66907479,15.06.15,528,14,15.01.17,191,29.01.13,0,1,867,1450,137,54,1929,1,580,TRUE
433978,2609716,31,prestaconcept/PrestaCMSCoreBundle,PHP,30.01.13,17.06.15,42463,1,1,1,06.02.13,10.02.14,1,1238,4,14,2,433978,67160659,17.06.15,856,18,22.04.15,463,06.02.13,0,0,861,369,307,156,1868,0,-56,FALSE
434357,2455838,88,ahawker/crython,Python,31.01.13,06.03.17,23785,1,1,1,30.01.13,29.01.17,1,279,1,16,5,434357,208306429,06.03.17,119,8,06.03.17,120,06.02.13,0,0,1489,1460,101,19,1867,0,0,FALSE
435244,1428717,50,5monkeys/django-viewlet,Python,17.11.12,30.12.15,32987,1,1,1,26.03.13,26.09.14,1,246,1,8,20,435244,99438826,30.12.15,87,6,26.09.14,121,26.03.13,0,0,1009,549,46,75,1942,0,-460,FALSE
436231,2462573,8,mrclay/Props,PHP,01.02.13,13.09.16,80353,1,1,1,31.01.13,20.01.16,1,357,1,3,6,436231,159696676,13.09.16,32,2,13.09.16,33,01.02.13,0,0,1320,1084,24,9,1866,0,0,FALSE
444662,2567288,12,freshheads/FHPostcodeAPIClient,PHP,06.02.13,05.01.17,67312,1,1,1,06.02.13,04.01.17,1,261,3,4,4,444662,189126230,05.01.17,33,8,05.01.17,66,07.02.13,0,0,1428,1428,24,42,1861,0,0,FALSE
451166,2441523,243,bareos/bareos,C,12.08.13,06.03.17,11857,1,1,1,04.05.13,13.11.14,1,2269,2,14,7,451166,208157694,06.03.17,2895,48,05.03.17,1314,13.02.13,0,0,1482,558,1238,76,1674,0,-1,FALSE
452120,2792889,1,vakuum/foul-android,Java,10.02.13,30.12.15,160586,1,1,1,11.02.13,28.12.15,1,519,1,31,3,452120,99451351,30.12.15,113,1,30.12.15,85,11.02.13,0,0,1052,1050,85,0,1857,0,0,FALSE
455233,17367,12,tommyblue/Rubyfatt,Ruby,06.05.12,23.02.15,66900,1,1,1,08.03.13,08.03.13,1,27,1,2,3,455233,51809157,23.02.15,431,6,23.02.15,90,13.02.13,0,0,740,0,88,2,2137,0,0,FALSE
457696,984601,7,ramusus/django-oauth-tokens,Python,06.01.12,30.01.17,84704,1,1,1,03.04.14,23.12.14,1,300,1,7,4,457696,196685900,30.01.17,140,7,30.01.17,111,22.03.13,0,0,1410,264,95,16,2258,0,0,FALSE
458511,2715548,1449,mcollina/mosca,JavaScript,15.02.13,14.03.17,2543,1,1,1,15.02.13,18.06.16,1,1044,5,20,3,458511,210879180,14.03.17,937,55,14.03.17,983,15.02.13,0,0,1488,1219,681,302,1852,0,0,FALSE
458520,2823757,19,zendesk/prop,Ruby,19.07.10,16.09.16,54238,1,1,1,30.11.11,29.08.16,1,868,3,10,13,458520,160513485,16.09.16,228,11,16.09.16,261,15.02.13,0,0,1309,1734,149,112,2794,0,0,FALSE
463105,2568672,44,emberjs/ember-dev,JavaScript,05.02.13,02.01.17,35353,1,1,1,05.09.13,01.02.15,1,147,3,12,1,463105,188294812,02.01.17,326,29,02.01.17,302,07.09.13,0,0,1213,514,124,178,1862,0,0,FALSE
468739,5253288,490,selendroid/selendroid,Java,06.01.13,13.04.17,6776,1,1,1,10.01.13,26.10.15,1,294,6,52,1,468739,221872457,13.04.17,1276,68,15.03.17,939,22.02.13,0,0,1511,1019,507,432,1892,0,-29,FALSE
471211,2661966,266,ruben2020/codequery,C++,14.02.13,20.02.17,11028,1,1,1,24.02.13,25.09.16,1,353,1,23,1,471211,203467507,20.02.17,244,6,16.10.16,180,24.02.13,0,0,1457,1309,177,3,1853,0,-127,FALSE
476378,29328,188,llvmpy/llvmpy,HTML,07.02.12,28.04.15,14279,1,1,1,03.03.13,30.06.14,1,312,2,8,4,476378,60404742,28.04.15,947,44,28.04.15,51,04.06.14,0,0,328,484,32,19,2226,0,0,FALSE
478299,2907505,57,orchestral/foundation,PHP,28.02.13,14.02.17,30721,1,1,1,28.02.13,31.07.16,1,878,1,56,6,478299,201344166,14.02.17,2477,18,14.02.17,2286,28.02.13,0,0,1447,1249,2231,55,1839,0,0,FALSE
490967,85316,1,deiga/new-Roydon,Ruby,28.12.11,07.04.14,157131,1,1,1,16.03.13,03.03.14,1,1297,1,43,3,490967,22473299,07.04.14,1535,2,11.03.14,169,16.03.13,0,0,387,352,169,0,2267,0,-27,FALSE
490997,2990840,9,FlorianWolters/PHP-Component-Core-Immutable,PHP,07.03.13,25.05.14,76443,1,1,1,07.03.13,25.05.14,1,321,1,3,4,490997,26008304,25.05.14,31,1,25.05.14,15,07.03.13,0,0,444,444,15,0,1832,0,0,FALSE
491847,2995773,57,le0pard/webp-ffi,C,06.03.13,11.03.17,30723,1,1,1,07.03.13,11.03.17,1,1011,2,42,9,491847,210119207,11.03.17,219,7,11.03.17,164,07.03.13,0,0,1465,1465,160,4,1833,0,0,FALSE
492076,2995085,59,atom/node-oniguruma,JavaScript,05.03.13,30.11.16,30123,1,1,1,07.03.13,18.09.15,1,351,5,12,4,492076,180006924,30.11.16,324,20,29.11.16,336,07.03.13,0,0,1364,925,244,92,1834,0,-1,FALSE
496791,2951030,17,OpenRA/OpenRAWeb,JavaScript,03.03.13,04.03.17,57162,1,1,1,14.09.13,07.02.17,1,36,5,19,1,496791,207737574,01.04.17,696,32,04.03.17,906,14.09.13,0,0,1295,1242,274,632,1836,0,-28,FALSE
511078,675515,8,vimofthevine/UnderBudget,C++,13.05.11,11.03.17,80028,1,1,1,31.03.13,22.03.15,1,130,1,18,1,511078,210143719,11.03.17,496,2,02.06.15,88,31.03.13,0,0,1441,721,88,0,2496,0,-648,FALSE
516836,3108624,1,gaillard/mongo-queue-php,PHP,19.03.13,21.03.13,181963,1,1,1,21.03.13,14.08.14,0,128,2,6,2,516836,5690174,21.03.13,73,4,15.08.14,19,20.03.13,0,1,1,511,19,0,1820,1,512,TRUE
522746,3423695,12,ramusus/django-facebook-api,Python,22.03.13,08.09.16,67398,1,1,1,23.03.13,02.04.16,1,272,1,8,3,522746,158403513,08.09.16,122,3,28.07.16,108,22.03.13,0,0,1266,1106,97,11,1817,0,-42,FALSE
533791,7928344,6,joomla-framework/form,PHP,24.02.13,14.04.17,91838,1,1,1,03.06.13,18.12.16,1,374,4,19,6,533791,222208712,14.04.17,201,18,18.12.16,152,05.06.13,0,0,1409,1294,108,44,1843,0,-117,FALSE
534717,3077008,3,uq-eresearch/aorra,Java,12.03.13,26.09.16,117983,1,1,1,09.05.13,16.08.16,1,153,2,17,1,534717,162669105,26.09.16,1339,2,26.09.16,893,09.05.13,0,0,1236,1195,892,1,1827,0,0,FALSE
534964,3239123,241,shrikeh/teapot,PHP,26.03.13,19.02.17,11936,1,1,1,19.02.17,19.02.17,1,278,1,1,4,534964,203177829,19.02.17,267,11,19.02.17,280,28.03.13,0,0,1424,0,206,74,1813,0,0,FALSE
536941,2333485,3,richfaces/richfaces5,Java,21.01.13,18.05.13,125316,1,1,1,14.05.13,24.05.16,0,1385,5,11,1,536941,7275297,18.05.13,7048,70,21.06.16,17,14.05.13,0,1,4,1106,17,0,1877,1,1130,TRUE
